Video,Video title,Elapsed ratio,Audience watch ratio,Relative retention
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.69,0.113,0.51905
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.7,0.1045,0.58325
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.71,0.10869999999999999,0.65705
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.72,0.11939999999999999,0.69885
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.73,0.1173,0.69945
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.74,0.11939999999999999,0.67105
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.75,0.12369999999999999,0.61995
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.76,0.11939999999999999,0.5481
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.77,0.1023,0.46755
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.78,0.081,0.39955
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.79,0.0959,0.3581
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.8,0.09380000000000001,0.34345000000000003
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.81,0.0874,0.35
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.82,0.0981,0.37115
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.83,0.0917,0.4011
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.84,0.08529999999999999,0.43855
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.85,0.08529999999999999,0.483
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.86,0.0874,0.525
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.87,0.0917,0.54805
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.88,0.0832,0.5458
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.89,0.09380000000000001,0.53355
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.9,0.0832,0.5399
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.91,0.0959,0.5831
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.92,0.0981,0.6506000000000001
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.93,0.0981,0.7112499999999999
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.94,0.09380000000000001,0.7464999999999999
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.95,0.0959,0.75525
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.96,0.1045,0.73885
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.97,0.0917,0.68965
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.98,0.0874,0.60105
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,0.99,0.0789,0.49975
PqN6WlNQaZc,Building a Hono.js API in simple quick steps! - Part 3,1.0,0.0725,0.4333
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.01,0.7878000000000001,0.66065
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.02,0.4388,0.71855
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.03,0.4353,0.7657499999999999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.04,0.3885,0.7878000000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.05,0.3741,0.7958000000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.06,0.3705,0.7977000000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.07,0.3525,0.7979499999999999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.08,0.35969999999999996,0.7985
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.09,0.3201,0.7999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.1,0.3309,0.8022
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.11,0.3309,0.8048
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.12,0.3094,0.8043
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.13,0.295,0.7948999999999999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.14,0.2842,0.772
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.15,0.2698,0.7411
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.16,0.30219999999999997,0.7258
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.17,0.2662,0.7457
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.18,0.2914,0.7888
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.19,0.2734,0.83095
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.2,0.2986,0.86145
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.21,0.30579999999999996,0.8786
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.22,0.3525,0.88405
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.23,0.36329999999999996,0.8823
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.24,0.3273,0.8762
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.25,0.3273,0.86635
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.26,0.36329999999999996,0.8532
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.27,0.3237,0.8368
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.28,0.2878,0.8154
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.29,0.2986,0.7906500000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.3,0.2878,0.7706500000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.31,0.30219999999999997,0.75705
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.32,0.2914,0.7439
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.33,0.295,0.72875
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.34,0.3417,0.7136
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.35,0.3165,0.6999500000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.36,0.2698,0.68825
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.37,0.3345,0.67875
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.38,0.295,0.67155
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.39,0.3237,0.6664
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.4,0.2734,0.662
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.41,0.2662,0.6575
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.42,0.23739999999999997,0.6566
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.43,0.2302,0.6634
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.44,0.2734,0.6747
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.45,0.28059999999999996,0.68595
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.46,0.2518,0.6972
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.47,0.2446,0.7095
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.48,0.259,0.72275
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.49,0.2878,0.7363999999999999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.5,0.2482,0.74965
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.51,0.2518,0.7617
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.52,0.2734,0.7717499999999999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.53,0.2626,0.77885
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.54,0.2518,0.7804
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.55,0.23739999999999997,0.77485
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.56,0.2158,0.7663
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.57,0.2122,0.7604
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.58,0.24100000000000002,0.7577
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.59,0.2482,0.75505
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.6,0.2554,0.74905
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.61,0.2446,0.73815
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.62,0.2626,0.7242999999999999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.63,0.2914,0.7099
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.64,0.2698,0.69595
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.65,0.24100000000000002,0.6828000000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.66,0.259,0.67085
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.67,0.23739999999999997,0.66015
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.68,0.2446,0.65085
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.69,0.2302,0.6431
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.7,0.2446,0.63675
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.71,0.2842,0.63175
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.72,0.2446,0.62815
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.73,0.259,0.62595
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.74,0.2446,0.6251
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.75,0.2446,0.62585
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.76,0.2266,0.6282
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.77,0.24100000000000002,0.63205
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.78,0.223,0.6376999999999999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.79,0.23379999999999998,0.6453
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.8,0.2554,0.65505
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.81,0.2194,0.66665
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.82,0.1906,0.67855
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.83,0.1942,0.69035
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.84,0.18350000000000002,0.70665
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.85,0.1906,0.72975
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.86,0.2086,0.7565
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.87,0.18710000000000002,0.7837000000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.88,0.1655,0.80965
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.89,0.18350000000000002,0.8321000000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.9,0.2158,0.8497999999999999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.91,0.2014,0.8611500000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.92,0.18350000000000002,0.8613999999999999
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.93,0.1691,0.84655
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.94,0.17629999999999998,0.8184
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.95,0.1547,0.78415
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.96,0.16190000000000002,0.7529
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.97,0.1727,0.7292000000000001
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.98,0.18350000000000002,0.70995
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,0.99,0.1691,0.69005
LPRftFuqnA4,Create Beautiful React Interfaces with Shadcn - Part 2,1.0,0.1655,0.6729
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.01,0.8358,0.6233
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.02,0.5653,0.7116
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.03,0.5112,0.7868999999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.04,0.4963,0.8225
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.05,0.4832,0.8322499999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.06,0.5485,0.8324499999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.07,0.4963,0.8309
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.08,0.49439999999999995,0.82915
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.09,0.4813,0.82745
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.1,0.4403,0.8259000000000001
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.11,0.4422,0.8245
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.12,0.4328,0.8230999999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.13,0.4384,0.82185
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.14,0.4496,0.8207500000000001
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.15,0.4403,0.8194
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.16,0.40490000000000004,0.8175
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.17,0.3787,0.815
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.18,0.3825,0.81175
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.19,0.40299999999999997,0.8075
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.2,0.4067,0.8021
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.21,0.4216,0.7955
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.22,0.39740000000000003,0.7876000000000001
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.23,0.3657,0.7785
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.24,0.3825,0.76845
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.25,0.41229999999999994,0.75785
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.26,0.4384,0.7471
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.27,0.41600000000000004,0.7367
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.28,0.34509999999999996,0.7273499999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.29,0.3396,0.7197
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.3,0.3265,0.7142999999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.31,0.3097,0.7110000000000001
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.32,0.3134,0.70875
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.33,0.3041,0.7062
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.34,0.2799,0.70505
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.35,0.2761,0.7104
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.36,0.2817,0.7246
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.37,0.2873,0.7424999999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.38,0.3134,0.7575000000000001
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.39,0.319,0.7692
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.4,0.278,0.77895
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.41,0.3284,0.7867999999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.42,0.3153,0.7921
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.43,0.3134,0.7943
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.44,0.2817,0.79335
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.45,0.3172,0.7894
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.46,0.3284,0.7826500000000001
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.47,0.3153,0.77345
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.48,0.29100000000000004,0.7625500000000001
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.49,0.3078,0.7504
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.5,0.3004,0.7376
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.51,0.278,0.7252
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.52,0.2966,0.7139
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.53,0.2836,0.7038
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.54,0.2966,0.69495
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.55,0.3041,0.6874
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.56,0.2799,0.6811499999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.57,0.2836,0.676
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.58,0.278,0.6717
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.59,0.2705,0.66825
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.6,0.2463,0.6652
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.61,0.2407,0.6617
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.62,0.23879999999999998,0.6587
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.63,0.2463,0.6585
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.64,0.2575,0.66065
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.65,0.2612,0.663
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.66,0.2425,0.66535
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.67,0.23879999999999998,0.6675
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.68,0.2369,0.6678999999999999
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.69,0.2332,0.6673
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.7,0.22390000000000002,0.66955
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.71,0.2146,0.6788
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.72,0.2034,0.69625
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.73,0.2108,0.71715
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.74,0.22390000000000002,0.73445
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.75,0.2332,0.7467
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.76,0.23879999999999998,0.7552
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.77,0.2519,0.7604
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.78,0.2631,0.76235
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.79,0.2463,0.7604
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.8,0.2146,0.7531
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.81,0.2257,0.74045
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.82,0.2164,0.7261
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.83,0.2164,0.71345
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.84,0.222,0.704
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.85,0.1996,0.69675
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.86,0.2257,0.6891
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.87,0.22010000000000002,0.68005
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.88,0.209,0.67085
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.89,0.2127,0.66235
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.9,0.22010000000000002,0.6548
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.91,0.209,0.6481
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.92,0.2108,0.6419
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.93,0.2183,0.6354
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.94,0.19219999999999998,0.62595
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.95,0.1772,0.6112
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.96,0.19219999999999998,0.59295
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.97,0.1716,0.57405
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.98,0.17350000000000002,0.55635
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,0.99,0.1604,0.54045
QfhDxRUwlfg,Build a Fullstack App with React &amp; PostgreSQL From Scratch! - Part 1,1.0,0.1119,0.5287
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.01,1.1,0.5174
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.02,1.1,0.4711
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.03,1.05,0.42375
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.04,1.05,0.37975
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.05,1.05,0.3412
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.06,1.05,0.30795000000000006
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.07,1.0,0.2791
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.08,1.0,0.2538
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.09,1.0,0.23185
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.1,1.0,0.2132
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.11,0.95,0.19789999999999996
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.12,0.95,0.18555
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.13,0.9,0.17564999999999997
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.14,0.85,0.16770000000000002
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.15,0.85,0.16135
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.16,0.8,0.15625
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.17,0.65,0.1521
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.18,0.55,0.14850000000000002
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.19,0.5,0.14505
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.2,0.45,0.14134999999999998
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.21,0.45,0.13740000000000002
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.22,0.45,0.13345
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.23,0.4,0.12979999999999997
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.24,0.4,0.12689999999999996
Ahs_lvfVBuk,🔋 JavaScript Battery API,0.25,0.4,0.12479999999999997
